"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"617","ENSG00000136237",117.050766902385,3.15813561924036,0.568744305981027,5.55282151580031,2.81095050564432e-08,1.17403361789635e-06,9771,"RAPGEF5","7",22118238,22357144,-1,"protein_coding","Rap guanine nucleotide exchange factor (GEF) 5 [Source:HGNC Symbol;Acc:HGNC:16862]"
"524","ENSG00000129038",4264.63301896661,-0.522868362473646,0.0942153935011202,-5.54971266417763,2.86139490118504e-08,1.19054466424306e-06,4016,"LOXL1","15",73925989,73952137,1,"protein_coding","lysyl oxidase-like 1 [Source:HGNC Symbol;Acc:HGNC:6665]"
"699","ENSG00000143127",254.825348705396,3.11232165073476,0.56144431834608,5.54341997778717,2.96620263776526e-08,1.23077093010835e-06,8515,"ITGA10","1",145891208,145910189,-1,"protein_coding","integrin, alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]"
"130","ENSG00000078053",359.085089052368,1.08046149853978,0.195022444522301,5.5401905210773,3.02142751427477e-08,1.25026010119375e-06,273,"AMPH","7",38383704,38631567,-1,"protein_coding","amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]"
"189","ENSG00000094916",2231.84557585399,-0.686893478854121,0.124007190327605,-5.53914234359693,3.03956519500566e-08,1.25433828006433e-06,23468,"CBX5","12",54230940,54280133,-1,"protein_coding","chromobox homolog 5 [Source:HGNC Symbol;Acc:HGNC:1555]"
"1315","ENSG00000197872",312.39292722291,-0.884355312029685,0.159903463494447,-5.53055757957612,3.19214493549034e-08,1.31372377847829e-06,81553,"FAM49A","2",16549459,16666331,-1,"protein_coding","family with sequence similarity 49, member A [Source:HGNC Symbol;Acc:HGNC:25373]"
"542","ENSG00000131242",51.397289839698,-2.41019811855443,0.436040500330577,-5.52746388632977,3.24893077234307e-08,1.33347036713105e-06,84440,"RAB11FIP4","17",31391624,31538217,1,"protein_coding","RAB11 family interacting protein 4 (class II) [Source:HGNC Symbol;Acc:HGNC:30267]"
"224","ENSG00000100739",207.622199634987,-1.85617910111913,0.337021199347296,-5.50760339324045,3.63751773462538e-08,1.48892448894328e-06,623,"BDKRB1","14",96255824,96268967,1,"protein_coding","bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029]"
"677","ENSG00000140450",1277.98133414701,-0.717993840907099,0.13038905390279,-5.50654997038626,3.65934126322073e-08,1.49382003858431e-06,91947,"ARRDC4","15",97960698,97973838,1,"protein_coding","arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]"
"338","ENSG00000109686",5986.93708031536,0.729185157825597,0.132471629423683,5.50446281213503,3.70295612033034e-08,1.50756103339793e-06,152503,"SH3D19","4",151102751,151325632,-1,"protein_coding","SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]"
"995","ENSG00000166793",175.761269968605,-1.43137312621864,0.260244416435242,-5.50011080285679,3.79552657990353e-08,1.54110589953456e-06,219539,"YPEL4","11",57645087,57649944,-1,"protein_coding","yippee-like 4 [Source:HGNC Symbol;Acc:HGNC:18328]"
"392","ENSG00000114670",183.850385012472,-1.1081447352741,0.20152497726895,-5.49879598197498,3.8239325158325e-08,1.54848818054233e-06,79858,"NEK11","3",131026850,131350465,1,"protein_coding","NIMA-related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]"
"463","ENSG00000122877",16.8857879787904,-2.94569792719246,0.53606095172503,-5.49508021002701,3.90532870308329e-08,1.5746704982281e-06,1959,"EGR2","10",62811996,62919900,-1,"protein_coding","early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]"
"928","ENSG00000163719",607.167514592895,0.564577156427391,0.10274571986684,5.4948970833928,3.90938334324043e-08,1.5746704982281e-06,64419,"MTMR14","3",9649433,9702394,1,"protein_coding","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]"
"361","ENSG00000111801",728.965665653707,-0.773201266576736,0.140831966720429,-5.49023978420785,4.0138844287092e-08,1.61003670268572e-06,10384,"BTN3A3","6",26440472,26453415,1,"protein_coding","butyrophilin, subfamily 3, member A3 [Source:HGNC Symbol;Acc:HGNC:1140]"
"668","ENSG00000139291",732.204699827721,0.728519324085297,0.132720919249944,5.48910697878252,4.03970912525965e-08,1.61003670268572e-06,55266,"TMEM19","12",71686087,71705046,1,"protein_coding","transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]"
"996","ENSG00000166825",4259.24411849857,1.09838668355364,0.200093397065531,5.48936996253765,4.03369953262432e-08,1.61003670268572e-06,290,"ANPEP","15",89784889,89815401,-1,"protein_coding","alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:HGNC:500]"
"998","ENSG00000166949",4913.68978134122,-0.52167131417307,0.0950241361322506,-5.489882206843,4.02201882188934e-08,1.61003670268572e-06,4088,"SMAD3","15",67063763,67195195,1,"protein_coding","SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]"
"9","ENSG00000008130",1713.6319552007,0.830141202197675,0.151374769730221,5.48401298100831,4.15784241837922e-08,1.65276964373631e-06,65220,"NADK","1",1751232,1780457,-1,"protein_coding","NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]"
"306","ENSG00000106524",345.72724615121,-0.729986195602109,0.133149843891374,-5.48244124264721,4.19496349258928e-08,1.66316026427395e-06,57037,"ANKMY2","7",16599776,16645817,-1,"protein_coding","ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]"
"1055","ENSG00000169908",964.786100307827,1.18608658499531,0.21657875066998,5.47646794215121,4.33899338256972e-08,1.71577166524852e-06,4071,"TM4SF1","3",149369022,149377865,-1,"protein_coding","transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]"
"1047","ENSG00000169692",605.670963819378,0.64546825158218,0.117933114681804,5.47317225805255,4.42050036601778e-08,1.73979891602908e-06,10555,"AGPAT2","9",136673143,136687423,-1,"protein_coding","1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]"
"1186","ENSG00000181830",754.860531859606,0.769482129594734,0.140593910860208,5.47308290157619,4.42273081988244e-08,1.73979891602908e-06,55343,"SLC35C1","11",45804072,45813015,1,"protein_coding","solute carrier family 35 (GDP-fucose transporter), member C1 [Source:HGNC Symbol;Acc:HGNC:20197]"
"52","ENSG00000049759",1363.72905043685,-1.09959689691171,0.200993833967836,-5.47079915440427,4.48010784501862e-08,1.75780397183438e-06,23327,"NEDD4L","18",58044367,58401540,1,"protein_coding","neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]"
"587","ENSG00000134684",1262.50877637652,-0.723926999727701,0.132500900932388,-5.4635628485055,4.6667194006309e-08,1.82629109360607e-06,8565,"YARS","1",32775237,32818153,-1,"protein_coding","tyrosyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12840]"
"545","ENSG00000131386",13960.2143787931,1.56065089522836,0.285915619380029,5.45843175204078,4.80358434401556e-08,1.87500734252876e-06,117248,"GALNT15","3",16174649,16231992,1,"protein_coding","polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]"
"722","ENSG00000144746",5784.89898975036,0.510971328985314,0.0936212653865196,5.45785540150248,4.81919860882832e-08,1.87626639924691e-06,10550,"ARL6IP5","3",69084944,69106066,1,"protein_coding","ADP-ribosylation factor-like 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]"
"96","ENSG00000070404",1824.48223262583,1.72902319407029,0.317547059439341,5.44493530226052,5.18242186005604e-08,2.00740053869946e-06,10272,"FSTL3","19",676365,683399,1,"protein_coding","follistatin-like 3 (secreted glycoprotein) [Source:HGNC Symbol;Acc:HGNC:3973]"
"1120","ENSG00000173757",1550.0070829707,0.47170942484471,0.0866327530957706,5.44493171448962,5.18252631648392e-08,2.00740053869946e-06,6777,"STAT5B","17",42199168,42276707,-1,"protein_coding","signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]"
"936","ENSG00000164070",633.667353672745,-1.38323982865298,0.254213926463441,-5.44124331776886,5.29099881109037e-08,2.04418818862152e-06,22824,"HSPA4L","4",127781821,127840733,1,"protein_coding","heat shock 70kDa protein 4-like [Source:HGNC Symbol;Acc:HGNC:17041]"
"1167","ENSG00000179222",4891.79128051872,-0.733257332383568,0.134846138281772,-5.4377332693901,5.39626764904407e-08,2.07955403421813e-06,9500,"MAGED1","X",51803007,51902357,1,"protein_coding","melanoma antigen family D1 [Source:HGNC Symbol;Acc:HGNC:6813]"
"67","ENSG00000062716",3141.67450479577,0.482884353383869,0.0888675534997241,5.43375320200942,5.51808888855571e-08,2.11573306878927e-06,81671,"VMP1","17",59707192,59842255,1,"protein_coding","vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]"
"1124","ENSG00000173918",1004.03711728693,1.24471377145541,0.229052071651705,5.43419565027166,5.50441594647663e-08,2.11573306878927e-06,114897,"C1QTNF1","17",79022814,79049788,1,"protein_coding","C1q and tumor necrosis factor related protein 1 [Source:HGNC Symbol;Acc:HGNC:14324]"
"1127","ENSG00000174136",2557.44864888562,-0.998625450984691,0.184200822504028,-5.42139517842193,5.91356691064014e-08,2.26164067832437e-06,285704,"RGMB","5",98768650,98798643,1,"protein_coding","repulsive guidance molecule family member b [Source:HGNC Symbol;Acc:HGNC:26896]"
"1396","ENSG00000241399",3857.61846733801,1.81251354207861,0.334356746494223,5.42089717370166,5.93006642635744e-08,2.26223818708271e-06,9936,"CD302","2",159768630,159798255,-1,"protein_coding","CD302 molecule [Source:HGNC Symbol;Acc:HGNC:30843]"
"15","ENSG00000011198",1155.15273140287,1.09691086619932,0.202524589605865,5.41618609539726,6.08837335206002e-08,2.31679433208415e-06,51099,"ABHD5","3",43690113,43734371,1,"protein_coding","abhydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21396]"
"113","ENSG00000073792",2530.97391782678,0.897558048889173,0.165749496325848,5.41514797200142,6.12380412057103e-08,2.32443642621675e-06,10644,"IGF2BP2","3",185643739,185825056,-1,"protein_coding","insulin-like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]"
"553","ENSG00000131979",86.0006826869327,1.59930985504313,0.296125750995732,5.40077939748704,6.63519807832674e-08,2.51225187240646e-06,2643,"GCH1","14",54842008,54902852,-1,"protein_coding","GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]"
"1067","ENSG00000170791",396.82678704092,0.702237915724926,0.13004036983098,5.40015317272366,6.65840210617741e-08,2.51475062089917e-06,79145,"CHCHD7","8",56211686,56218798,1,"protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:HGNC Symbol;Acc:HGNC:28314]"
"807","ENSG00000153066",736.879893567037,0.607355403581067,0.112841841994396,5.38235988394471,7.35155975865344e-08,2.76963613295538e-06,51061,"TXNDC11","16",11679080,11742878,-1,"protein_coding","thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]"
"308","ENSG00000106617",1034.82969084477,1.56765732720198,0.29181750682144,5.37204688052254,7.78478620083082e-08,2.92557287869933e-06,51422,"PRKAG2","7",151556111,151877125,-1,"protein_coding","protein kinase, AMP-activated, gamma 2 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9386]"
"161","ENSG00000087116",4504.92532616987,0.671184391054479,0.125063031892095,5.36676890764634,8.01596541455075e-08,3.00499495552899e-06,9509,"ADAMTS2","5",179110851,179345430,-1,"protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif, 2 [Source:HGNC Symbol;Acc:HGNC:218]"
"331","ENSG00000108950",1128.12910754915,1.10704784635477,0.206325190727154,5.36554863927757,8.07035278324695e-08,3.01791340499444e-06,54757,"FAM20A","17",68535113,68601389,-1,"protein_coding","family with sequence similarity 20, member A [Source:HGNC Symbol;Acc:HGNC:23015]"
"53","ENSG00000051108",2297.88081894568,0.689088015363131,0.128863360086611,5.34743168965937,8.92110640781365e-08,3.3278363681364e-06,9709,"HERPUD1","16",56932048,56944863,1,"protein_coding","homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 [Source:HGNC Symbol;Acc:HGNC:13744]"
"429","ENSG00000117758",1730.78698028405,0.814249004829403,0.152458003752143,5.34080851637778,9.25329555538845e-08,3.44327177362059e-06,23673,"STX12","1",27773183,27824452,1,"protein_coding","syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]"
"641","ENSG00000137872",281.798465852368,-1.07371720668816,0.201111358975119,-5.33891875705043,9.35025290014246e-08,3.47082304344749e-06,80031,"SEMA6D","15",47184101,47774223,1,"protein_coding","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D [Source:HGNC Symbol;Acc:HGNC:16770]"
"162","ENSG00000087266",437.048022586953,-0.929442742419513,0.174129924266333,-5.33763938814977,9.41645064839845e-08,3.4868495127138e-06,6452,"SH3BP2","4",2793023,2841098,1,"protein_coding","SH3-domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]"
"651","ENSG00000138166",406.574968834165,1.35489947367493,0.253863387042943,5.3371204467769,9.44343111497791e-08,3.48831132283757e-06,1847,"DUSP5","10",110497838,110511544,1,"protein_coding","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]"
"381","ENSG00000113657",4754.06009837083,-0.575571650849304,0.107879198148616,-5.33533489984223,9.53683705349081e-08,3.51424324027052e-06,1809,"DPYSL3","5",147390811,147510056,-1,"protein_coding","dihydropyrimidinase-like 3 [Source:HGNC Symbol;Acc:HGNC:3015]"
"1001","ENSG00000166979",131.814404155007,1.38946274539458,0.26074814049601,5.32875418690031,9.88887271090068e-08,3.63512080598521e-06,59271,"EVA1C","21",32412006,32515397,1,"protein_coding","eva-1 homolog C (C. elegans) [Source:HGNC Symbol;Acc:HGNC:13239]"
"1005","ENSG00000167191",3003.50680503853,1.89288749239969,0.355497377183099,5.32461732178901,1.01165790082891e-07,3.70982055885081e-06,51704,"GPRC5B","16",19856691,19886167,-1,"protein_coding","G protein-coupled receptor, class C, group 5, member B [Source:HGNC Symbol;Acc:HGNC:13308]"
"655","ENSG00000138380",244.958743264716,-0.80370446688168,0.151164562218714,-5.31675185695196,1.05635971476722e-07,3.86438837684771e-06,79800,"CARF","2",202912214,202987063,1,"protein_coding","calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]"
"657","ENSG00000138468",330.069933633195,-0.794201356469016,0.14943684768135,-5.31462867955112,1.06875035843028e-07,3.90029498275341e-06,57337,"SENP7","3",101324205,101513241,-1,"protein_coding","SUMO1/sentrin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:30402]"
"1360","ENSG00000206538",12605.0452529272,1.21127628777173,0.227952859591699,5.31371394042313,1.07413193046748e-07,3.90380621312848e-06,389136,"VGLL3","3",86937969,86991119,-1,"protein_coding","vestigial-like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]"
"1401","ENSG00000242616",894.412203523676,0.44451276593516,0.0836558393816616,5.31358921529874,1.07486773910504e-07,3.90380621312848e-06,2790,"GNG10","9",111661335,111670246,1,"protein_coding","guanine nucleotide binding protein (G protein), gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]"
"880","ENSG00000160446",290.427606712904,0.896267573120256,0.168961456854855,5.30456821220585,1.1294000627313e-07,4.09204879188169e-06,84885,"ZDHHC12","9",128720869,128724127,-1,"protein_coding","zinc finger, DHHC-type containing 12 [Source:HGNC Symbol;Acc:HGNC:19159]"
"1130","ENSG00000174697",122.323402213409,3.02923307549353,0.571777831263046,5.29791976859615,1.171294081874e-07,4.23371094748967e-06,3952,"LEP","7",128241284,128257628,1,"protein_coding","leptin [Source:HGNC Symbol;Acc:HGNC:6553]"
"442","ENSG00000119711",662.27687718883,1.08736191570899,0.205297645404158,5.2965143052097,1.18034095709225e-07,4.24614341927842e-06,4329,"ALDH6A1","14",74056850,74084493,-1,"protein_coding","aldehyde dehydrogenase 6 family, member A1 [Source:HGNC Symbol;Acc:HGNC:7179]"
"873","ENSG00000159423",479.420053323307,0.897358151442863,0.169421626895785,5.29659741725209,1.1798040946423e-07,4.24614341927842e-06,8659,"ALDH4A1","1",18871430,18902781,-1,"protein_coding","aldehyde dehydrogenase 4 family, member A1 [Source:HGNC Symbol;Acc:HGNC:406]"
"759","ENSG00000147883",499.332689955116,-1.43853474594962,0.271729929027304,-5.29398712574304,1.19677862080314e-07,4.2950739839013e-06,1030,"CDKN2B","9",22002903,22009363,-1,"protein_coding","cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) [Source:HGNC Symbol;Acc:HGNC:1788]"
"155","ENSG00000085377",640.419377302493,0.541863696203135,0.102417562636301,5.29073024445394,1.21828944129668e-07,4.36193701854331e-06,5550,"PREP","6",105277565,105403084,-1,"protein_coding","prolyl endopeptidase [Source:HGNC Symbol;Acc:HGNC:9358]"
"935","ENSG00000164050",3546.32583915064,0.756135619204178,0.142997203707865,5.28776507230811,1.23819858034663e-07,4.4227635611674e-06,5364,"PLXNB1","3",48403854,48430051,-1,"protein_coding","plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]"
"516","ENSG00000128309",604.970616828703,0.959909905942601,0.181574626124342,5.28658616256909,1.24620131180567e-07,4.44087502759928e-06,4357,"MPST","22",37019635,37029822,1,"protein_coding","mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]"
"245","ENSG00000101974",1402.30667148248,0.541739532284261,0.10259213990483,5.2805169361591,1.28819915538158e-07,4.57975967329908e-06,286410,"ATP11C","X",139726346,139945276,-1,"protein_coding","ATPase, class VI, type 11C [Source:HGNC Symbol;Acc:HGNC:13554]"
"782","ENSG00000149792",745.752830023635,-0.554854862939264,0.105163901260463,-5.27609622968469,1.31964810227866e-07,4.6805785735387e-06,740,"MRPL49","11",65122183,65127371,1,"protein_coding","mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]"
"420","ENSG00000116991",131.94865613851,-3.05009762851379,0.579139623421444,-5.26660153296782,1.38972399259738e-07,4.91760978221667e-06,57568,"SIPA1L2","1",232397965,232561558,-1,"protein_coding","signal-induced proliferation-associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]"
"393","ENSG00000114745",993.935543098474,0.542143716485822,0.103006506289721,5.26319876300786,1.41570381561306e-07,4.995591028244e-06,64689,"GORASP1","3",39096659,39108363,-1,"protein_coding","golgi reassembly stacking protein 1, 65kDa [Source:HGNC Symbol;Acc:HGNC:16769]"
"858","ENSG00000158292",633.081742514408,-0.883476066799222,0.167870131140872,-5.26285445061,1.4183586280257e-07,4.995591028244e-06,387509,"GPR153","1",6247346,6260975,-1,"protein_coding","G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618]"
"1253","ENSG00000187288",19.9313822219959,3.46668901754844,0.659575711242791,5.25593795898944,1.4727193499855e-07,5.17501961845253e-06,63924,"CIDEC","3",9866711,9880254,-1,"protein_coding","cell death-inducing DFFA-like effector c [Source:HGNC Symbol;Acc:HGNC:24229]"
"477","ENSG00000123689",42.2870627629486,-2.68846104335956,0.511569870230084,-5.25531545114336,1.47770966805981e-07,5.18053539878837e-06,50486,"G0S2","1",209675420,209676388,1,"protein_coding","G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]"
